window_id,event_id,location,fold,ground_truth_label,error_type,predicted_prob,threshold_used,confidence_margin,error_confidence,mean_keypoint_vis,min_keypoint_vis,high_vis_ratio,low_vis_ratio,max_down_vel,mean_down_vel,max_vel_mag,mean_vel_mag,peak_abruptness_ratio,down_motion_duration,mean_torso_scale,std_torso_scale
Le2i_Coffee_room_01_video (20)_w005,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4159,0.0,0.3836,0.5473,0.041774,0.000198,0.067633,0.01279,210.0673,0,0.996471,0.002412
Le2i_Coffee_room_01_video (20)_w006,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4117,0.0,0.3594,0.5485,0.060413,0.000397,0.087393,0.01332,151.9607,2,0.99625,0.001741
Le2i_Coffee_room_01_video (20)_w007,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4125,0.0,0.3509,0.5606,0.359541,0.001163,0.38827,0.026993,308.7834,22,0.995051,0.002739
Le2i_Coffee_room_01_video (20)_w008,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4135,0.0,0.3709,0.5848,0.359541,-0.002412,0.38827,0.036317,0.0,27,0.976383,0.02125
Le2i_Coffee_room_01_video (20)_w009,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4074,0.0,0.3703,0.6018,0.063811,0.000463,0.14086,0.034565,137.588,9,0.968612,0.017934
Le2i_Coffee_room_01_video (20)_w010,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4159,0.0,0.3812,0.5867,0.110285,0.002907,0.148137,0.034688,37.9219,8,0.987906,0.013444
Le2i_Coffee_room_01_video (20)_w011,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4551,0.0,0.4364,0.5333,0.110285,-0.003239,0.163647,0.034208,0.0,6,0.996458,0.00277
Le2i_Coffee_room_01_video (20)_w012,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,FALL,TP,0.980698,0.47,0.510698,0.0,0.4677,0.0,0.4436,0.5042,1.643606,-0.035851,1.966536,0.174828,0.0,25,0.837687,0.292673
Le2i_Coffee_room_01_video (20)_w013,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,FALL,TP,0.960255,0.47,0.490255,0.0,0.4422,0.0,0.3867,0.5097,1.643606,-0.028026,1.966536,0.298041,0.0,42,0.464573,0.333239
Le2i_Coffee_room_01_video (20)_w014,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,FALL,TP,0.941481,0.47,0.471481,0.0,0.4448,0.0,0.4006,0.4982,1.18505,0.002614,1.38756,0.165228,453.1357,27,0.189288,0.096742
Le2i_Coffee_room_01_video (20)_w015,Le2i_Coffee_room_01_video (20),Coffee_room_01,1,FALL,TP,0.904948,0.47,0.434948,0.0,0.4572,0.0,0.437,0.4855,0.349757,-0.001211,0.418189,0.042553,0.0,13,0.132124,0.0276
Le2i_Coffee_room_01_video (21)_w000,Le2i_Coffee_room_01_video (21),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4096,0.0,0.3739,0.5558,0.414093,0.007818,0.52667,0.051949,52.9627,30,0.85506,0.136976
Le2i_Coffee_room_01_video (21)_w001,Le2i_Coffee_room_01_video (21),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3944,0.0,0.3273,0.5636,0.414093,0.009152,0.52667,0.051337,45.2413,34,0.693521,0.07923
Le2i_Coffee_room_01_video (21)_w002,Le2i_Coffee_room_01_video (21),Coffee_room_01,1,FALL,TP,0.729661,0.47,0.259661,0.0,0.3977,0.0,0.3315,0.5655,5.157734,0.039191,6.362799,0.178448,131.6017,36,0.586274,0.232485
Le2i_Coffee_room_01_video (21)_w003,Le2i_Coffee_room_01_video (21),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.2717,0.0,0.2085,0.7206,51.018784,-0.018019,51.452213,1.672367,0.0,40,0.396086,0.312454
Le2i_Coffee_room_01_video (21)_w004,Le2i_Coffee_room_01_video (21),Coffee_room_01,1,NORMAL,FP,1.0,0.47,0.53,1.0,0.2199,0.0,0.1345,0.7952,51.018784,-0.049333,51.452213,1.581758,0.0,29,0.391371,0.220353
Le2i_Coffee_room_01_video (21)_w005,Le2i_Coffee_room_01_video (21),Coffee_room_01,1,FALL,TP,0.909167,0.47,0.439167,0.0,0.2481,0.0,0.1515,0.7685,6.418246,0.053151,8.161316,0.570097,120.7536,30,0.441191,0.165259
Le2i_Coffee_room_01_video (22)_w000,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4687,0.0,0.4745,0.5152,0.099312,-0.001329,0.124672,0.021407,0.0,6,0.956519,0.015507
Le2i_Coffee_room_01_video (22)_w001,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4481,0.0,0.4339,0.5236,0.369891,0.014411,0.401088,0.050512,25.6654,27,0.909334,0.081924
Le2i_Coffee_room_01_video (22)_w002,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4268,0.0,0.3903,0.5394,0.369891,0.018486,0.401088,0.065041,20.0079,39,0.877344,0.073304
Le2i_Coffee_room_01_video (22)_w003,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,NORMAL,TN,5e-05,0.47,0.46995,0.0,0.4429,0.0,0.4073,0.5315,0.247117,-0.002897,0.372183,0.057898,0.0,27,0.911082,0.04688
Le2i_Coffee_room_01_video (22)_w004,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,FALL,TP,0.829395,0.47,0.359395,0.0,0.4526,0.0,0.4097,0.5158,0.595362,-0.029886,1.052488,0.166884,0.0,35,0.723661,0.241482
Le2i_Coffee_room_01_video (22)_w005,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,FALL,TP,0.755302,0.47,0.285302,0.0,0.418,0.0,0.3655,0.5624,0.595362,-0.027251,1.052488,0.175341,0.0,41,0.534228,0.132632
Le2i_Coffee_room_01_video (22)_w006,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,FALL,TP,0.715699,0.47,0.245699,0.0,0.3924,0.0,0.3515,0.6121,0.228889,-0.006163,0.393193,0.07644,0.0,30,0.54691,0.031737
Le2i_Coffee_room_01_video (22)_w007,Le2i_Coffee_room_01_video (22),Coffee_room_01,1,FALL,TP,0.730297,0.47,0.260297,0.0,0.3858,0.0,0.3382,0.617,0.38044,-0.001538,0.477029,0.079411,0.0,31,0.558487,0.022887
Le2i_Coffee_room_01_video (23)_w000,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,NORMAL,TN,4.7e-05,0.47,0.469953,0.0,0.48,0.0,0.4848,0.4848,0.166771,-0.00026,0.17408,0.02257,0.0,9,0.998183,0.000409
Le2i_Coffee_room_01_video (23)_w001,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,NORMAL,TN,5.2e-05,0.47,0.469948,0.0,0.4777,0.0,0.4848,0.4952,0.394479,-0.000161,0.395487,0.036176,0.0,23,0.998285,0.000575
Le2i_Coffee_room_01_video (23)_w002,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,NORMAL,TN,7.3e-05,0.47,0.469927,0.0,0.4807,0.0,0.4848,0.5018,0.394479,0.000994,0.395487,0.045407,396.3187,29,0.997851,0.001665
Le2i_Coffee_room_01_video (23)_w003,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,NORMAL,TN,7e-06,0.47,0.469993,0.0,0.4758,0.0,0.4545,0.503,0.62078,-0.009717,1.074181,0.15032,0.0,33,0.955963,0.059216
Le2i_Coffee_room_01_video (23)_w004,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,NORMAL,TN,2e-06,0.47,0.469998,0.0,0.4746,0.0,0.4376,0.4988,0.62078,0.021201,1.074181,0.198554,29.2797,44,0.945922,0.056151
Le2i_Coffee_room_01_video (23)_w005,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,NORMAL,TN,1.5e-05,0.47,0.469985,0.0,0.485,0.0,0.4679,0.4909,0.508014,0.032228,0.813112,0.077091,15.7624,20,0.988227,0.022339
Le2i_Coffee_room_01_video (23)_w006,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,NORMAL,TN,0.000263,0.47,0.469737,0.0,0.4844,0.0,0.4842,0.5036,0.085333,-0.001564,0.136348,0.022816,0.0,3,0.996745,0.004942
Le2i_Coffee_room_01_video (23)_w007,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,FALL,TP,0.98024,0.47,0.51024,0.0,0.444,0.0,0.4224,0.5491,2.725357,-0.036755,8.511423,0.386826,0.0,27,0.677693,0.372693
Le2i_Coffee_room_01_video (23)_w008,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,FALL,TP,0.979613,0.47,0.509613,0.0,0.3805,0.0,0.3012,0.6012,6.652609,-0.12458,12.269739,0.770735,0.0,47,0.251716,0.244714
Le2i_Coffee_room_01_video (23)_w009,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.1946,0.0,0.1285,0.7927,124.797073,0.060046,125.898598,3.26948,2078.3088,29,0.08559,0.122326
Le2i_Coffee_room_01_video (23)_w010,Le2i_Coffee_room_01_video (23),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.0173,0.0,0.0079,0.983,124.797073,0.056665,125.898598,2.740117,2202.3368,5,0.014305,0.049487
Le2i_Coffee_room_01_video (24)_w000,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,NORMAL,TN,4e-06,0.47,0.469996,0.0,0.4848,0.0,0.4848,0.4848,0.28531,0.001119,0.299518,0.045338,254.7454,29,0.999824,0.000216
Le2i_Coffee_room_01_video (24)_w001,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,NORMAL,TN,6e-06,0.47,0.469994,0.0,0.4817,0.0,0.4848,0.4891,0.28531,0.00489,0.299518,0.050239,58.3383,33,0.999573,0.000439
Le2i_Coffee_room_01_video (24)_w002,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,NORMAL,TN,8e-06,0.47,0.469992,0.0,0.4818,0.0,0.4848,0.4964,0.154243,0.001545,0.262593,0.041864,99.7947,28,0.999343,0.000457
Le2i_Coffee_room_01_video (24)_w003,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,NORMAL,TN,2.9e-05,0.47,0.469971,0.0,0.4875,0.0,0.4848,0.4921,0.293911,-0.006688,0.506285,0.048917,0.0,28,0.996462,0.004942
Le2i_Coffee_room_01_video (24)_w004,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,NORMAL,TN,9.6e-05,0.47,0.469904,0.0,0.4897,0.0,0.4848,0.4867,0.827559,0.020384,1.089641,0.086887,40.5971,31,0.993994,0.004845
Le2i_Coffee_room_01_video (24)_w005,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,NORMAL,TN,0.000619,0.47,0.469381,0.0,0.4794,0.0,0.4685,0.5018,0.827559,0.028338,1.089641,0.059772,29.2022,19,0.996593,0.003535
Le2i_Coffee_room_01_video (24)_w006,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,NORMAL,TN,0.000415,0.47,0.469585,0.0,0.4712,0.0,0.4582,0.5152,0.153247,-0.000873,0.168058,0.026181,0.0,11,0.99555,0.004876
Le2i_Coffee_room_01_video (24)_w007,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,FALL,TP,0.639601,0.47,0.169601,0.0,0.4477,0.0,0.4194,0.537,1.9551,-0.0265,2.41273,0.187864,0.0,29,0.764921,0.301106
Le2i_Coffee_room_01_video (24)_w008,Le2i_Coffee_room_01_video (24),Coffee_room_01,1,FALL,TP,0.782298,0.47,0.312298,0.0,0.39,0.0,0.3321,0.5982,1.9551,-0.030079,2.41273,0.259531,0.0,42,0.468443,0.215002
Le2i_Coffee_room_01_video (25)_w000,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4233,0.0,0.3945,0.5473,0.6074,0.003863,0.869252,0.05849,157.1794,30,0.937093,0.086967
Le2i_Coffee_room_01_video (25)_w001,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.437,0.0,0.4194,0.5467,0.6074,0.017009,0.869252,0.081971,35.7089,35,0.899614,0.120709
Le2i_Coffee_room_01_video (25)_w002,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,NORMAL,TN,3.5e-05,0.47,0.469965,0.0,0.4382,0.0,0.4091,0.5461,0.359374,0.014151,0.379302,0.051959,25.3938,16,0.943638,0.104849
Le2i_Coffee_room_01_video (25)_w003,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,NORMAL,TN,0.000318,0.47,0.469682,0.0,0.419,0.0,0.3655,0.5576,0.109748,-0.000184,0.467238,0.028221,0.0,7,0.998856,0.00165
Le2i_Coffee_room_01_video (25)_w004,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,FALL,TP,0.999989,0.47,0.529989,0.0,0.3999,0.0,0.3418,0.5788,22.372532,-0.063682,41.586807,0.983491,0.0,23,0.91388,0.223093
Le2i_Coffee_room_01_video (25)_w005,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.4092,0.0,0.3497,0.563,22.372532,-0.04514,41.586807,1.250897,0.0,43,0.783254,0.219763
Le2i_Coffee_room_01_video (25)_w006,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,FALL,TP,0.943711,0.47,0.473711,0.0,0.3881,0.0,0.3012,0.58,1.549261,0.022596,1.935967,0.400705,68.559,48,0.719684,0.0764
Le2i_Coffee_room_01_video (25)_w007,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,NORMAL,FP,0.817692,0.47,0.347692,0.817692,0.3669,0.0,0.2533,0.5879,1.058513,0.024474,1.375674,0.181116,43.2487,42,0.741846,0.060263
Le2i_Coffee_room_01_video (25)_w008,Le2i_Coffee_room_01_video (25),Coffee_room_01,1,FALL,TP,0.78833,0.47,0.31833,0.0,0.3849,0.0,0.2667,0.5539,0.342491,-0.000187,0.497355,0.067415,0.0,33,0.77683,0.010169
Le2i_Coffee_room_01_video (27)_w000,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4301,0.0,0.4273,0.5455,0.381211,-0.00184,0.427951,0.028484,0.0,17,0.896629,0.023842
Le2i_Coffee_room_01_video (27)_w001,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4081,0.0,0.3873,0.5673,0.871598,0.016214,0.897728,0.060102,53.7535,37,0.919833,0.044066
Le2i_Coffee_room_01_video (27)_w002,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3921,0.0,0.3436,0.5982,0.871598,0.01973,0.897728,0.054376,44.1737,28,0.955384,0.051754
Le2i_Coffee_room_01_video (27)_w003,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,NORMAL,TN,3e-06,0.47,0.469997,0.0,0.4079,0.0,0.3582,0.5842,0.122779,0.003301,0.351561,0.030694,37.1887,11,0.982711,0.023611
Le2i_Coffee_room_01_video (27)_w004,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,NORMAL,TN,0.00092,0.47,0.46908,0.0,0.4297,0.0,0.3958,0.5533,0.224777,-0.000647,0.351561,0.041158,0.0,23,0.874214,0.139595
Le2i_Coffee_room_01_video (27)_w005,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,FALL,TP,0.831553,0.47,0.361553,0.0,0.4415,0.0,0.4182,0.5358,0.652946,-0.021232,2.312973,0.146622,0.0,38,0.540456,0.264099
Le2i_Coffee_room_01_video (27)_w006,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,FALL,TP,0.982892,0.47,0.512892,0.0,0.4554,0.0,0.4273,0.5139,5.502218,-0.028188,9.518868,0.759192,0.0,42,0.297954,0.117836
Le2i_Coffee_room_01_video (27)_w007,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,FALL,TP,0.975299,0.47,0.505299,0.0,0.4713,0.0,0.443,0.4933,5.502218,0.05716,7.425817,0.570145,96.2578,30,0.261146,0.05613
Le2i_Coffee_room_01_video (27)_w008,Le2i_Coffee_room_01_video (27),Coffee_room_01,1,FALL,TP,0.843466,0.47,0.373466,0.0,0.4783,0.0,0.4545,0.4848,0.208916,0.000851,0.39296,0.054185,245.2276,19,0.252132,0.025956
Le2i_Coffee_room_01_video (28)_w000,Le2i_Coffee_room_01_video (28),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4746,0.0,0.4727,0.503,0.389536,0.011679,0.749798,0.110321,33.3496,31,0.991774,0.010427
Le2i_Coffee_room_01_video (28)_w001,Le2i_Coffee_room_01_video (28),Coffee_room_01,1,FALL,FN,0.159053,0.47,0.310947,0.840947,0.4234,0.0,0.4006,0.5618,5.316259,-0.030703,11.379466,0.447124,0.0,42,0.774036,0.303794
Le2i_Coffee_room_01_video (28)_w002,Le2i_Coffee_room_01_video (28),Coffee_room_01,1,FALL,TP,0.997209,0.47,0.527209,0.0,0.3752,0.0,0.3164,0.6024,10.827383,-0.061107,14.633012,1.209573,0.0,42,0.418097,0.287728
Le2i_Coffee_room_01_video (28)_w003,Le2i_Coffee_room_01_video (28),Coffee_room_01,1,FALL,TP,0.96666,0.47,0.49666,0.0,0.3507,0.0,0.2697,0.6067,17.003065,-0.083749,29.1394,2.092523,0.0,40,0.36417,0.260642
Le2i_Coffee_room_01_video (28)_w004,Le2i_Coffee_room_01_video (28),Coffee_room_01,1,FALL,TP,0.962339,0.47,0.492339,0.0,0.3772,0.0,0.3073,0.5673,17.003065,-0.056655,29.1394,1.766132,0.0,39,0.603887,0.267331
Le2i_Coffee_room_01_video (28)_w005,Le2i_Coffee_room_01_video (28),Coffee_room_01,1,FALL,TP,0.93519,0.47,0.46519,0.0,0.4079,0.0,0.3448,0.5345,22.17985,0.162961,28.858545,1.768402,136.1046,36,0.73755,0.169328
Le2i_Coffee_room_01_video (29)_w000,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.2549,0.0,0.1727,0.7467,0.276818,0.008775,0.284557,0.043908,31.5433,25,0.996652,0.001801
Le2i_Coffee_room_01_video (29)_w001,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.000181,0.47,0.469819,0.0,0.3446,0.0,0.2745,0.6545,0.164097,-9e-05,0.220043,0.03789,0.0,17,0.995107,0.002505
Le2i_Coffee_room_01_video (29)_w002,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,7e-06,0.47,0.469993,0.0,0.3978,0.0,0.3521,0.5939,0.127357,-0.000398,0.156003,0.031231,0.0,14,0.995694,0.002896
Le2i_Coffee_room_01_video (29)_w003,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4059,0.0,0.3697,0.583,0.116204,-0.000893,0.132059,0.03086,0.0,13,0.997918,0.001969
Le2i_Coffee_room_01_video (29)_w004,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4014,0.0,0.3624,0.5921,0.108985,0.000629,0.405521,0.029334,172.9863,7,0.995798,0.003241
Le2i_Coffee_room_01_video (29)_w005,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3945,0.0,0.3461,0.6103,0.100558,0.000332,0.405521,0.022336,301.7978,7,0.994349,0.002282
Le2i_Coffee_room_01_video (29)_w006,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.397,0.0,0.3376,0.5988,0.400234,0.000144,0.502244,0.022445,2767.4047,9,0.98582,0.015323
Le2i_Coffee_room_01_video (29)_w007,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4058,0.0,0.3352,0.5612,0.449563,0.000173,0.605143,0.03003,2577.6911,10,0.96497,0.021348
Le2i_Coffee_room_01_video (29)_w008,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4,0.0,0.3376,0.5764,0.449563,0.000755,0.605143,0.0279,594.96,19,0.973481,0.024092
Le2i_Coffee_room_01_video (29)_w009,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4319,0.0,0.4018,0.5527,0.188172,-0.000313,0.21043,0.027382,0.0,17,0.99507,0.002756
Le2i_Coffee_room_01_video (29)_w010,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,NORMAL,TN,1e-06,0.47,0.469999,0.0,0.4796,0.0,0.4679,0.4945,0.15398,-0.014796,0.535517,0.040819,0.0,8,0.996236,0.001892
Le2i_Coffee_room_01_video (29)_w011,Le2i_Coffee_room_01_video (29),Coffee_room_01,1,FALL,TP,1.0,0.47,0.53,0.0,0.4235,0.0,0.3782,0.5461,21.144926,-1.748817,162.010452,2.793177,0.0,29,0.949052,0.095064
Le2i_Coffee_room_01_video (3)_w000,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,FP,0.982514,0.47,0.512514,0.982514,0.2174,0.0,0.1515,0.7861,6.65783,-0.030041,21.587132,0.460683,0.0,37,0.896458,0.270327
Le2i_Coffee_room_01_video (3)_w001,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,TN,0.000263,0.47,0.469737,0.0,0.3638,0.0,0.3103,0.6273,0.193226,0.00294,0.195304,0.032029,65.6957,26,0.999326,0.000939
Le2i_Coffee_room_01_video (3)_w002,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,TN,6.2e-05,0.47,0.469938,0.0,0.4142,0.0,0.3861,0.5776,0.150648,-0.000347,0.151089,0.024327,0.0,18,0.999763,0.000234
Le2i_Coffee_room_01_video (3)_w003,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,TN,7.8e-05,0.47,0.469922,0.0,0.4182,0.0,0.3848,0.5758,0.150648,0.002187,0.151089,0.020451,68.8609,10,0.998982,0.001145
Le2i_Coffee_room_01_video (3)_w004,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,TN,3.8e-05,0.47,0.469962,0.0,0.429,0.0,0.3933,0.5491,0.167424,0.000809,0.365561,0.018311,206.5929,9,0.99872,0.001071
Le2i_Coffee_room_01_video (3)_w005,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,TN,2e-05,0.47,0.46998,0.0,0.4547,0.0,0.4376,0.5176,0.167424,-0.001401,0.365561,0.017066,0.0,10,0.998982,0.000791
Le2i_Coffee_room_01_video (3)_w006,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,TN,4.1e-05,0.47,0.469959,0.0,0.4627,0.0,0.4539,0.5218,0.072986,-0.000441,0.135087,0.02012,0.0,9,0.998934,0.0011
Le2i_Coffee_room_01_video (3)_w007,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,NORMAL,TN,0.000157,0.47,0.469843,0.0,0.4205,0.0,0.3806,0.557,0.111786,-0.005955,0.235942,0.030886,0.0,14,0.998253,0.001559
Le2i_Coffee_room_01_video (3)_w008,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,FALL,TP,0.839544,0.47,0.369544,0.0,0.4185,0.0,0.383,0.5533,0.577065,-0.05546,1.743721,0.179009,0.0,30,0.77959,0.328491
Le2i_Coffee_room_01_video (3)_w009,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,FALL,TP,0.827464,0.47,0.357464,0.0,0.4507,0.0,0.423,0.523,2.549135,-0.045633,4.508568,0.43735,0.0,41,0.38525,0.307371
Le2i_Coffee_room_01_video (3)_w010,Le2i_Coffee_room_01_video (3),Coffee_room_01,1,FALL,TP,0.778479,0.47,0.308479,0.0,0.4578,0.0,0.4152,0.5176,2.549135,-0.005396,4.508568,0.315356,0.0,30,0.229323,0.060222
Le2i_Coffee_room_01_video (30)_w000,Le2i_Coffee_room_01_video (30),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.2562,0.0,0.16,0.743,0.498618,0.009061,0.499403,0.03484,55.0241,23,0.999339,0.000817
Le2i_Coffee_room_01_video (30)_w001,Le2i_Coffee_room_01_video (30),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.3326,0.0,0.2685,0.6588,0.122694,-6.1e-05,0.176111,0.034673,0.0,18,0.99948,0.000543
Le2i_Coffee_room_01_video (30)_w002,Le2i_Coffee_room_01_video (30),Coffee_room_01,1,FALL,TP,0.822818,0.47,0.352818,0.0,0.3743,0.0,0.3145,0.6097,0.953698,-0.038236,1.254104,0.12404,0.0,24,0.956904,0.068336
Le2i_Coffee_room_01_video (30)_w003,Le2i_Coffee_room_01_video (30),Coffee_room_01,1,FALL,TP,0.786939,0.47,0.316939,0.0,0.377,0.0,0.2976,0.5994,0.953698,-0.034476,1.254104,0.136024,0.0,30,0.872833,0.067939
Le2i_Coffee_room_01_video (31)_w000,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.4248,0.0,0.3818,0.5412,0.136157,0.008857,0.193345,0.045815,15.3707,30,0.887683,0.10041
Le2i_Coffee_room_01_video (31)_w001,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,NORMAL,TN,0.0,0.47,0.47,0.0,0.439,0.0,0.4048,0.5339,0.136157,0.010232,0.198857,0.044125,13.3055,32,0.877322,0.090635
Le2i_Coffee_room_01_video (31)_w002,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,NORMAL,TN,1e-06,0.47,0.469999,0.0,0.4631,0.0,0.4485,0.5188,0.120903,0.004003,0.199815,0.033263,30.192,18,0.975688,0.026587
Le2i_Coffee_room_01_video (31)_w003,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,NORMAL,TN,9.1e-05,0.47,0.469909,0.0,0.4655,0.0,0.4533,0.5188,0.120903,0.003205,0.199815,0.023979,37.7065,10,0.9923,0.004421
Le2i_Coffee_room_01_video (31)_w004,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,NORMAL,TN,0.00033,0.47,0.46967,0.0,0.4515,0.0,0.4358,0.5321,0.131012,-0.00036,0.131496,0.024758,0.0,10,0.965132,0.033192
Le2i_Coffee_room_01_video (31)_w005,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,FALL,TP,0.962736,0.47,0.492736,0.0,0.3934,0.0,0.3503,0.5958,3.065771,-0.063481,4.754499,0.366754,0.0,28,0.874546,0.104452
Le2i_Coffee_room_01_video (31)_w006,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,FALL,TP,0.950671,0.47,0.480671,0.0,0.3233,0.0,0.2333,0.6527,3.065771,-0.050281,4.754499,0.442728,0.0,43,0.904932,0.123828
Le2i_Coffee_room_01_video (31)_w007,Le2i_Coffee_room_01_video (31),Coffee_room_01,1,NORMAL,FP,0.829364,0.47,0.359364,0.829364,0.2977,0.0,0.1824,0.6552,0.555745,0.005601,0.792273,0.142341,99.2089,43,0.999079,0.001589
